year,month,state,count,original_state_code
89,10,VT,3641,50
89,11,3,2405,3
89,11,7,2341,7
89,11,43,4001,43
89,11,AK,165,2
89,11,AL,3147,1
89,11,AR,17470,5
89,11,AZ,2082,4
89,11,CA,1800,6
89,11,CO,473,8
89,11,CT,777,9
89,11,DC,4429,11
89,11,DE,10842,10
89,11,FL,535,12
89,11,GA,584,13
89,11,GU,8271,14
89,11,HI,4100,15
89,11,IA,3010,19
89,11,ID,2171,16
89,11,IL,1799,17
89,11,IN,2812,18
89,11,KS,930,20
89,11,KY,3201,21
89,11,LA,4438,22
89,11,MA,2020,25
89,11,MD,2803,24
89,11,ME,6314,23
89,11,MI,4175,26
89,11,MN,540,27
89,11,MO,788,29
89,11,MS,1208,28
89,11,MT,666,30
89,11,NC,2335,37
89,11,ND,2059,38
89,11,NE,5611,31
89,11,NH,14345,33
89,11,NJ,4736,34
89,11,NM,458,35
89,11,NV,886,32
89,11,NY,8073,36
89,11,OH,10035,39
89,11,OK,790,40
89,11,OR,2439,41
89,11,PA,522,42
89,11,RI,10218,44
89,11,SC,824,45
89,11,SD,402,46
89,11,TN,3731,47
89,11,TX,2926,48
89,11,UT,1607,49
89,11,VA,238,51
89,11,VT,3534,50
89,12,3,2726,3
89,12,7,2708,7
89,12,43,4855,43
89,12,AK,166,2
89,12,AL,3939,1
89,12,AR,20080,5
89,12,AZ,2300,4
89,12,CA,1909,6
89,12,CO,536,8
89,12,CT,850,9
89,12,DC,5394,11
89,12,DE,13100,10
89,12,FL,639,12
89,12,GA,653,13
89,12,GU,9844,14
89,12,HI,4751,15
89,12,IA,3818,19
89,12,ID,2600,16
89,12,IL,2085,17
89,12,IN,3403,18
89,12,KS,1082,20
89,12,KY,3456,21
89,12,LA,5164,22
89,12,MA,2664,25
89,12,MD,3284,24
89,12,ME,7053,23
89,12,MI,5045,26
89,12,MN,636,27
89,12,MO,910,29
89,12,MS,1349,28
89,12,MT,725,30
89,12,NC,2763,37
89,12,ND,2185,38
89,12,NE,6440,31
89,12,NH,16017,33
89,12,NJ,5632,34
89,12,NM,541,35
89,12,NV,1013,32
89,12,NY,9220,36
89,12,OH,11681,39
89,12,OK,900,40
89,12,OR,2847,41
89,12,PA,627,42
89,12,RI,13031,44
89,12,SC,988,45
89,12,SD,416,46
89,12,TN,4445,47
89,12,TX,3201,48
89,12,UT,1876,49
89,12,VA,293,51
89,12,VT,3887,50
90,1,3,3233,3
90,1,7,2893,7
90,1,43,5067,43
90,1,AK,169,2
90,1,AL,4083,1
90,1,AR,21095,5
90,1,AZ,2463,4
90,1,CA,2272,6
90,1,CO,557,8
90,1,CT,949,9
90,1,DC,5554,11
90,1,DE,13869,10
90,1,FL,624,12
90,1,GA,770,13
90,1,GU,10080,14
90,1,HI,4965,15
90,1,IA,4004,19
90,1,ID,2623,16
90,1,IL,2347,17
90,1,IN,3399,18
90,1,KS,1067,20
90,1,KY,3693,21
90,1,LA,5558,22
90,1,MA,2635,25
90,1,MD,3494,24
90,1,ME,7305,23
90,1,MI,5474,26
90,1,MN,650,27
90,1,MO,999,29
90,1,MS,1547,28
90,1,MT,783,30
90,1,NC,3184,37
90,1,ND,2395,38
90,1,NE,7019,31
90,1,NH,16789,33
90,1,NJ,5624,34
90,1,NM,638,35
90,1,NV,1083,32
90,1,NY,9875,36
90,1,OH,11961,39
90,1,OK,941,40
90,1,OR,2783,41
90,1,PA,651,42
90,1,RI,13813,44
90,1,SC,913,45
90,1,SD,478,46
90,1,TN,4756,47
90,1,TX,3439,48
90,1,UT,1919,49
90,1,VA,300,51
90,1,VT,4244,50
90,2,3,2597,3
90,2,7,2235,7
90,2,43,3894,43
90,2,AK,194,2
90,2,AL,3083,1
90,2,AR,18624,5
90,2,AZ,1898,4
90,2,CA,1762,6
90,2,CO,516,8
90,2,CT,765,9
90,2,DC,4112,11
90,2,DE,11344,10
90,2,FL,602,12
90,2,GA,575,13
90,2,GU,8233,14
90,2,HI,4152,15
90,2,IA,3072,19
90,2,ID,2349,16
90,2,IL,1885,17
90,2,IN,2822,18
90,2,KS,970,20
90,2,KY,3128,21
90,2,LA,4562,22
90,2,MA,1904,25
90,2,MD,2961,24
90,2,ME,6492,23
90,2,MI,4374,26
90,2,MN,512,27
90,2,MO,825,29
90,2,MS,1304,28
90,2,MT,649,30
90,2,NC,2439,37
90,2,ND,2222,38
90,2,NE,5757,31
90,2,NH,13825,33
90,2,NJ,4745,34
90,2,NM,505,35
90,2,NV,904,32
90,2,NY,8367,36
90,2,OH,10065,39
90,2,OK,778,40
90,2,OR,2335,41
90,2,PA,549,42
90,2,RI,10384,44
90,2,SC,777,45
90,2,SD,374,46
90,2,TN,3957,47
90,2,TX,3106,48
90,2,UT,1705,49
90,2,VA,259,51
90,2,VT,3591,50
90,3,3,2616,3
90,3,7,2363,7
90,3,43,4234,43
90,3,AK,177,2
90,3,AL,3322,1
90,3,AR,18560,5
90,3,AZ,2120,4
90,3,CA,1804,6
90,3,CO,520,8
90,3,CT,794,9
90,3,DC,4500,11
90,3,DE,12616,10
90,3,FL,625,12
90,3,GA,559,13
90,3,GU,8544,14
90,3,HI,4256,15
90,3,IA,3302,19
90,3,ID,2282,16
90,3,IL,1922,17
90,3,IN,3001,18
90,3,KS,905,20
90,3,KY,3225,21
90,3,LA,4743,22
90,3,MA,2081,25
90,3,MD,2896,24
90,3,ME,6674,23
90,3,MI,4537,26
90,3,MN,560,27
90,3,MO,884,29
90,3,MS,1315,28
90,3,MT,787,30
90,3,NC,2490,37
90,3,ND,2229,38
90,3,NE,5886,31
90,3,NH,14615,33
90,3,NJ,4965,34
90,3,NM,563,35
90,3,NV,859,32
90,3,NY,8314,36
90,3,OH,10823,39
90,3,OK,859,40
90,3,OR,2460,41
90,3,PA,521,42
90,3,RI,10730,44
90,3,SC,744,45
90,3,SD,420,46
90,3,TN,4117,47
90,3,TX,3263,48
90,3,UT,1686,49
90,3,VA,286,51
90,3,VT,3671,50
90,4,3,2370,3
90,4,7,2274,7
90,4,43,4021,43
90,4,AK,171,2
90,4,AL,3264,1
90,4,AR,16954,5
90,4,AZ,2009,4
90,4,CA,1740,6
90,4,CO,484,8
90,4,CT,736,9
90,4,DC,4341,11
90,4,DE,11336,10
90,4,FL,587,12
90,4,GA,568,13
90,4,GU,8158,14
90,4,HI,4098,15
90,4,IA,3026,19
90,4,ID,2044,16
90,4,IL,1747,17
90,4,IN,2900,18
90,4,KS,869,20
90,4,KY,3091,21
90,4,LA,4476,22
90,4,MA,1913,25
90,4,MD,2733,24
90,4,ME,6391,23
90,4,MI,4061,26
90,4,MN,550,27
90,4,MO,826,29
90,4,MS,1160,28
90,4,MT,649,30
90,4,NC,2314,37
90,4,ND,1998,38
90,4,NE,5635,31
90,4,NH,13642,33
90,4,NJ,4696,34
90,4,NM,516,35
90,4,NV,863,32
90,4,NY,8063,36
90,4,OH,10124,39
90,4,OK,806,40
90,4,OR,2368,41
90,4,PA,522,42
90,4,RI,10199,44
90,4,SC,744,45
90,4,SD,378,46
90,4,TN,3988,47
90,4,TX,2935,48
90,4,UT,1548,49
90,4,VA,223,51
90,4,VT,3414,50
90,5,3,2352,3
90,5,7,2201,7
90,5,43,4011,43
90,5,AK,164,2
90,5,AL,3115,1
90,5,AR,17372,5
90,5,AZ,2049,4
90,5,CA,1721,6
90,5,CO,431,8
90,5,CT,677,9
90,5,DC,4326,11
90,5,DE,11064,10
90,5,FL,602,12
90,5,GA,592,13
90,5,GU,8159,14
90,5,HI,4097,15
90,5,IA,2982,19
90,5,ID,2119,16
90,5,IL,1702,17
90,5,IN,2840,18
90,5,KS,936,20
90,5,KY,3029,21
90,5,LA,4415,22
90,5,MA,1948,25
90,5,MD,2808,24
90,5,ME,6345,23
90,5,MI,4175,26
90,5,MN,522,27
90,5,MO,805,29
90,5,MS,1209,28
90,5,MT,689,30
90,5,NC,2451,37
90,5,ND,2060,38
90,5,NE,5690,31
90,5,NH,13470,33
90,5,NJ,4594,34
90,5,NM,489,35
90,5,NV,885,32
90,5,NY,8030,36
90,5,OH,9986,39
90,5,OK,818,40
90,5,OR,2446,41
90,5,PA,526,42
90,5,RI,10617,44
90,5,SC,779,45
90,5,SD,369,46
90,5,TN,3806,47
90,5,TX,3046,48
90,5,UT,1617,49
90,5,VA,261,51
90,5,VT,3422,50
90,6,3,2278,3
90,6,7,2202,7
90,6,43,3884,43
90,6,AK,195,2
90,6,AL,3089,1
90,6,AR,16951,5
90,6,AZ,2064,4
90,6,CA,1716,6
90,6,CO,458,8
90,6,CT,706,9
90,6,DC,3999,11
90,6,DE,10435,10
90,6,FL,551,12
90,6,GA,582,13
90,6,GU,7837,14
90,6,HI,4039,15
90,6,IA,2964,19
90,6,ID,2042,16
90,6,IL,1708,17
90,6,IN,2789,18
90,6,KS,884,20
90,6,KY,2955,21
90,6,LA,4186,22
90,6,MA,1924,25
90,6,MD,2689,24
90,6,ME,6096,23
90,6,MI,4116,26
90,6,MN,573,27
90,6,MO,802,29
90,6,MS,1102,28
90,6,MT,717,30
90,6,NC,2355,37
90,6,ND,2068,38
90,6,NE,5309,31
90,6,NH,13175,33
90,6,NJ,4558,34
90,6,NM,497,35
90,6,NV,803,32
90,6,NY,7803,36
90,6,OH,9739,39
90,6,OK,773,40
90,6,OR,2267,41
90,6,PA,497,42
90,6,RI,10009,44
90,6,SC,753,45
90,6,SD,364,46
90,6,TN,3609,47
90,6,TX,3018,48
90,6,UT,1597,49
90,6,VA,228,51
90,6,VT,3307,50
90,7,3,2159,3
90,7,7,2258,7
90,7,43,4084,43
90,7,AK,215,2
90,7,AL,3120,1
90,7,AR,17379,5
90,7,AZ,1937,4
90,7,CA,1702,6
90,7,CO,477,8
90,7,CT,740,9
90,7,DC,4256,11
90,7,DE,10512,10
90,7,FL,620,12
90,7,GA,576,13
90,7,GU,7719,14
90,7,HI,4033,15
90,7,IA,3046,19
90,7,ID,2098,16
90,7,IL,1666,17
90,7,IN,2672,18
90,7,KS,943,20
90,7,KY,3043,21
90,7,LA,4270,22
90,7,MA,1956,25
90,7,MD,2895,24
90,7,ME,6226,23
90,7,MI,4115,26
90,7,MN,574,27
90,7,MO,803,29
90,7,MS,1265,28
90,7,MT,686,30
90,7,NC,2331,37
90,7,ND,2083,38
90,7,NE,5373,31
90,7,NH,13405,33
90,7,NJ,4710,34
90,7,NM,432,35
90,7,NV,806,32
90,7,NY,7825,36
90,7,OH,9825,39
90,7,OK,807,40
90,7,OR,2274,41
90,7,PA,532,42
90,7,RI,10024,44
90,7,SC,763,45
90,7,SD,340,46
90,7,TN,3733,47
90,7,TX,3111,48
90,7,UT,1545,49
90,7,VA,242,51
90,7,VT,3395,50
90,8,3,2191,3
90,8,7,2063,7
90,8,43,3948,43
90,8,AK,193,2
90,8,AL,3124,1
90,8,AR,16969,5
90,8,AZ,1925,4
90,8,CA,1766,6
90,8,CO,448,8
90,8,CT,715,9
90,8,DC,4153,11
90,8,DE,10386,10
90,8,FL,565,12
90,8,GA,563,13
90,8,GU,7967,14
90,8,HI,3878,15
90,8,IA,3067,19
90,8,ID,2057,16
90,8,IL,1655,17
90,8,IN,2668,18
90,8,KS,871,20
90,8,KY,2997,21
90,8,LA,4060,22
90,8,MA,1906,25
90,8,MD,2782,24
90,8,ME,6222,23
90,8,MI,4035,26
90,8,MN,582,27
90,8,MO,818,29
90,8,MS,1125,28
90,8,MT,649,30
90,8,NC,2209,37
90,8,ND,2107,38
90,8,NE,5321,31
90,8,NH,13302,33
90,8,NJ,4470,34
90,8,NM,449,35
90,8,NV,841,32
90,8,NY,7762,36
90,8,OH,9514,39
90,8,OK,743,40
90,8,OR,2289,41
90,8,PA,519,42
90,8,RI,9913,44
90,8,SC,803,45
90,8,SD,385,46
90,8,TN,3730,47
90,8,TX,2958,48
90,8,UT,1533,49
90,8,VA,252,51
90,8,VT,3275,50
90,9,3,2092,3
90,9,7,2124,7
90,9,43,3850,43
90,9,AK,193,2
90,9,AL,3022,1
90,9,AR,16491,5
90,9,AZ,1900,4
90,9,CA,1756,6
90,9,CO,466,8
90,9,CT,688,9
90,9,DC,4054,11
90,9,DE,10138,10
90,9,FL,547,12
90,9,GA,591,13
90,9,GU,7908,14
90,9,HI,3883,15
90,9,IA,2993,19
90,9,ID,2103,16
90,9,IL,1661,17
90,9,IN,2677,18
90,9,KS,904,20
90,9,KY,2865,21
90,9,LA,4132,22
90,9,MA,1931,25
90,9,MD,2719,24
90,9,ME,6159,23
90,9,MI,3937,26
90,9,MN,530,27
90,9,MO,743,29
90,9,MS,1109,28
90,9,MT,692,30
90,9,NC,2230,37
90,9,ND,1859,38
90,9,NE,5220,31
90,9,NH,12930,33
90,9,NJ,4521,34
90,9,NM,468,35
90,9,NV,792,32
90,9,NY,7640,36
90,9,OH,9731,39
90,9,OK,731,40
90,9,OR,2280,41
90,9,PA,463,42
90,9,RI,9708,44
90,9,SC,774,45
90,9,SD,375,46
90,9,TN,3630,47
90,9,TX,2938,48
90,9,UT,1507,49
90,9,VA,242,51
90,9,VT,3266,50
90,10,3,2398,3
90,10,7,2215,7
90,10,43,4034,43
90,10,AK,180,2
90,10,AL,3183,1
90,10,AR,17315,5
90,10,AZ,2038,4
90,10,CA,1884,6
90,10,CO,496,8
90,10,CT,757,9
90,10,DC,4176,11
90,10,DE,10652,10
90,10,FL,593,12
90,10,GA,651,13
90,10,GU,8655,14
90,10,HI,4214,15
90,10,IA,3128,19
90,10,ID,2217,16
90,10,IL,1820,17
90,10,IN,2941,18
90,10,KS,868,20
90,10,KY,3119,21
90,10,LA,4374,22
90,10,MA,2005,25
90,10,MD,3094,24
90,10,ME,6617,23
90,10,MI,4215,26
90,10,MN,618,27
90,10,MO,804,29
90,10,MS,1265,28
90,10,MT,713,30
90,10,NC,2404,37
90,10,ND,2062,38
90,10,NE,5509,31
90,10,NH,13841,33
90,10,NJ,4839,34
90,10,NM,527,35
90,10,NV,900,32
90,10,NY,8312,36
90,10,OH,10175,39
90,10,OK,795,40
90,10,OR,2432,41
90,10,PA,534,42
90,10,RI,10322,44
90,10,SC,839,45
90,10,SD,383,46
90,10,TN,4007,47
90,10,TX,3049,48
90,10,UT,1606,49
90,10,VA,268,51
90,10,VT,3671,50
90,11,3,2443,3
90,11,7,2372,7
90,11,43,4059,43
90,11,AK,175,2
90,11,AL,3258,1
90,11,AR,17339,5
90,11,AZ,2013,4
90,11,CA,1861,6
90,11,CO,529,8
90,11,CT,810,9
90,11,DC,4343,11
90,11,DE,11008,10
90,11,FL,558,12
90,11,GA,588,13
90,11,GU,8126,14
90,11,HI,4175,15
90,11,IA,3047,19
90,11,ID,2259,16
90,11,IL,1679,17
90,11,IN,2842,18
90,11,KS,926,20
90,11,KY,3193,21
90,11,LA,4503,22
90,11,MA,1987,25
90,11,MD,2940,24
90,11,ME,6482,23
90,11,MI,4140,26
90,11,MN,561,27
90,11,MO,809,29
90,11,MS,1202,28
90,11,MT,664,30
90,11,NC,2388,37
90,11,ND,2108,38
90,11,NE,5758,31
90,11,NH,13964,33
90,11,NJ,4796,34
90,11,NM,451,35
90,11,NV,882,32
90,11,NY,8127,36
90,11,OH,10242,39
90,11,OK,789,40
90,11,OR,2323,41
90,11,PA,514,42
90,11,RI,10113,44
90,11,SC,775,45
90,11,SD,379,46
90,11,TN,3927,47
90,11,TX,2925,48
90,11,UT,1583,49
90,11,VA,234,51
90,11,VT,3591,50
90,12,3,2705,3
90,12,7,2505,7
90,12,43,4277,43
90,12,AK,190,2
90,12,AL,3404,1
90,12,AR,19869,5
90,12,AZ,2153,4
90,12,CA,1979,6
90,12,CO,509,8
90,12,CT,855,9
90,12,DC,4657,11
90,12,DE,12147,10
90,12,FL,581,12
90,12,GA,608,13
90,12,GU,8740,14
90,12,HI,4437,15
90,12,IA,3396,19
90,12,ID,2384,16
90,12,IL,1842,17
90,12,IN,2951,18
90,12,KS,924,20
90,12,KY,3226,21
90,12,LA,4575,22
90,12,MA,2102,25
90,12,MD,3095,24
90,12,ME,6640,23
90,12,MI,4607,26
90,12,MN,601,27
90,12,MO,964,29
90,12,MS,1403,28
90,12,MT,716,30
90,12,NC,2542,37
90,12,ND,2179,38
90,12,NE,6084,31
90,12,NH,14737,33
90,12,NJ,5081,34
90,12,NM,502,35
90,12,NV,954,32
90,12,NY,8533,36
90,12,OH,10584,39
90,12,OK,849,40
90,12,OR,2637,41
90,12,PA,557,42
90,12,RI,11216,44
90,12,SC,848,45
90,12,SD,431,46
90,12,TN,4192,47
90,12,TX,3310,48
90,12,UT,1691,49
90,12,VA,268,51
90,12,VT,3798,50
91,1,3,2768,3
91,1,7,2693,7
91,1,43,4211,43
91,1,AK,182,2
91,1,AL,3569,1
91,1,AR,19883,5
91,1,AZ,2209,4
91,1,CA,2028,6
91,1,CO,531,8
91,1,CT,805,9
91,1,DC,4866,11
91,1,DE,12613,10
91,1,FL,653,12
91,1,GA,632,13
91,1,GU,9026,14
91,1,HI,4380,15
91,1,IA,3450,19
91,1,ID,2390,16
91,1,IL,1958,17
91,1,IN,2901,18
91,1,KS,1014,20
91,1,KY,3405,21
91,1,LA,5024,22
91,1,MA,2204,25
91,1,MD,3145,24
91,1,ME,6858,23
91,1,MI,4669,26
91,1,MN,579,27
91,1,MO,942,29
91,1,MS,1273,28
91,1,MT,731,30
91,1,NC,2598,37
91,1,ND,2206,38
91,1,NE,6435,31
91,1,NH,15784,33
91,1,NJ,5233,34
91,1,NM,487,35
91,1,NV,995,32
91,1,NY,8448,36
91,1,OH,11135,39
91,1,OK,954,40
91,1,OR,2697,41
91,1,PA,568,42
91,1,RI,11512,44
91,1,SC,889,45
91,1,SD,393,46
91,1,TN,4408,47
91,1,TX,3223,48
91,1,UT,1667,49
91,1,VA,233,51
91,1,VT,3979,50
91,2,3,2645,3
91,2,7,2307,7
91,2,43,3882,43
91,2,AK,162,2
91,2,AL,3161,1
91,2,AR,17261,5
91,2,AZ,2048,4
91,2,CA,1869,6
91,2,CO,470,8
91,2,CT,734,9
91,2,DC,4320,11
91,2,DE,11623,10
91,2,FL,522,12
91,2,GA,563,13
91,2,GU,8321,14
91,2,HI,4146,15
91,2,IA,3051,19
91,2,ID,2286,16
91,2,IL,1802,17
91,2,IN,2778,18
91,2,KS,966,20
91,2,KY,3085,21
91,2,LA,4483,22
91,2,MA,1945,25
91,2,MD,2800,24
91,2,ME,6182,23
91,2,MI,4092,26
91,2,MN,512,27
91,2,MO,867,29
91,2,MS,1212,28
91,2,MT,704,30
91,2,NC,2316,37
91,2,ND,2045,38
91,2,NE,5599,31
91,2,NH,13373,33
91,2,NJ,4788,34
91,2,NM,441,35
91,2,NV,918,32
91,2,NY,7881,36
91,2,OH,10304,39
91,2,OK,807,40
91,2,OR,2372,41
91,2,PA,556,42
91,2,RI,10394,44
91,2,SC,786,45
91,2,SD,408,46
91,2,TN,4047,47
91,2,TX,2877,48
91,2,UT,1606,49
91,2,VA,225,51
91,2,VT,3455,50
91,3,3,2818,3
91,3,7,2493,7
91,3,43,4257,43
91,3,AK,183,2
91,3,AL,3560,1
91,3,AR,18688,5
91,3,AZ,2302,4
91,3,CA,2059,6
91,3,CO,497,8
91,3,CT,751,9
91,3,DC,4754,11
91,3,DE,12580,10
91,3,FL,667,12
91,3,GA,621,13
91,3,GU,8994,14
91,3,HI,4434,15
91,3,IA,3357,19
91,3,ID,2391,16
91,3,IL,1929,17
91,3,IN,3198,18
91,3,KS,1032,20
91,3,KY,3237,21
91,3,LA,4732,22
91,3,MA,2157,25
91,3,MD,3160,24
91,3,ME,6904,23
91,3,MI,4658,26
91,3,MN,589,27
91,3,MO,952,29
91,3,MS,1368,28
91,3,MT,726,30
91,3,NC,2601,37
91,3,ND,2209,38
91,3,NE,5896,31
91,3,NH,14374,33
91,3,NJ,5240,34
91,3,NM,515,35
91,3,NV,1092,32
91,3,NY,8881,36
91,3,OH,11054,39
91,3,OK,834,40
91,3,OR,2632,41
91,3,PA,634,42
91,3,RI,11202,44
91,3,SC,903,45
91,3,SD,440,46
91,3,TN,4250,47
91,3,TX,3412,48
91,3,UT,1811,49
91,3,VA,248,51
91,3,VT,3799,50
91,4,3,2646,3
91,4,7,2253,7
91,4,43,4024,43
91,4,AK,182,2
91,4,AL,3231,1
91,4,AR,17965,5
91,4,AZ,2028,4
91,4,CA,1940,6
91,4,CO,502,8
91,4,CT,741,9
91,4,DC,4268,11
91,4,DE,11455,10
91,4,FL,584,12
91,4,GA,615,13
91,4,GU,8287,14
91,4,HI,4240,15
91,4,IA,3047,19
91,4,ID,2245,16
91,4,IL,1816,17
91,4,IN,2967,18
91,4,KS,949,20
91,4,KY,3057,21
91,4,LA,4365,22
91,4,MA,1953,25
91,4,MD,2928,24
91,4,ME,6398,23
91,4,MI,4264,26
91,4,MN,568,27
91,4,MO,905,29
91,4,MS,1227,28
91,4,MT,688,30
91,4,NC,2408,37
91,4,ND,2109,38
91,4,NE,5687,31
91,4,NH,13468,33
91,4,NJ,4869,34
91,4,NM,507,35
91,4,NV,926,32
91,4,NY,8306,36
91,4,OH,10277,39
91,4,OK,805,40
91,4,OR,2411,41
91,4,PA,549,42
91,4,RI,10454,44
91,4,SC,831,45
91,4,SD,391,46
91,4,TN,3954,47
91,4,TX,3215,48
91,4,UT,1705,49
91,4,VA,249,51
91,4,VT,3449,50
91,5,3,2515,3
91,5,7,2317,7
91,5,43,4099,43
91,5,AK,169,2
91,5,AL,3230,1
91,5,AR,17894,5
91,5,AZ,2029,4
91,5,CA,1894,6
91,5,CO,512,8
91,5,CT,773,9
91,5,DC,4408,11
91,5,DE,11142,10
91,5,FL,574,12
91,5,GA,636,13
91,5,GU,8303,14
91,5,HI,4111,15
91,5,IA,3258,19
91,5,ID,2172,16
91,5,IL,1782,17
91,5,IN,2800,18
91,5,KS,954,20
91,5,KY,3108,21
91,5,LA,4293,22
91,5,MA,2046,25
91,5,MD,2747,24
91,5,ME,6656,23
91,5,MI,4194,26
91,5,MN,623,27
91,5,MO,885,29
91,5,MS,1225,28
91,5,MT,658,30
91,5,NC,2469,37
91,5,ND,2153,38
91,5,NE,5660,31
91,5,NH,13588,33
91,5,NJ,4800,34
91,5,NM,528,35
91,5,NV,879,32
91,5,NY,8318,36
91,5,OH,10147,39
91,5,OK,762,40
91,5,OR,2322,41
91,5,PA,555,42
91,5,RI,10583,44
91,5,SC,804,45
91,5,SD,399,46
91,5,TN,3887,47
91,5,TX,3142,48
91,5,UT,1671,49
91,5,VA,253,51
91,5,VT,3570,50
91,6,3,2324,3
91,6,7,2128,7
91,6,43,3971,43
91,6,AK,190,2
91,6,AL,3105,1
91,6,AR,17038,5
91,6,AZ,1939,4
91,6,CA,1875,6
91,6,CO,479,8
91,6,CT,692,9
91,6,DC,4208,11
91,6,DE,10638,10
91,6,FL,572,12
91,6,GA,593,13
91,6,GU,7914,14
91,6,HI,4039,15
91,6,IA,3056,19
91,6,ID,2026,16
91,6,IL,1745,17
91,6,IN,2678,18
91,6,KS,857,20
91,6,KY,2938,21
91,6,LA,4237,22
91,6,MA,1959,25
91,6,MD,2799,24
91,6,ME,6245,23
91,6,MI,4052,26
91,6,MN,590,27
91,6,MO,798,29
91,6,MS,1074,28
91,6,MT,637,30
91,6,NC,2344,37
91,6,ND,2098,38
91,6,NE,5368,31
91,6,NH,13024,33
91,6,NJ,4746,34
91,6,NM,462,35
91,6,NV,864,32
91,6,NY,7837,36
91,6,OH,9572,39
91,6,OK,717,40
91,6,OR,2293,41
91,6,PA,491,42
91,6,RI,10151,44
91,6,SC,799,45
91,6,SD,359,46
91,6,TN,3804,47
91,6,TX,2942,48
91,6,UT,1546,49
91,6,VA,231,51
91,6,VT,3378,50
91,7,3,2308,3
91,7,7,2292,7
91,7,43,4009,43
91,7,AK,218,2
91,7,AL,3125,1
91,7,AR,17456,5
91,7,AZ,1960,4
91,7,CA,1833,6
91,7,CO,463,8
91,7,CT,752,9
91,7,DC,4208,11
91,7,DE,10725,10
91,7,FL,554,12
91,7,GA,625,13
91,7,GU,8058,14
91,7,HI,3993,15
91,7,IA,3171,19
91,7,ID,2140,16
91,7,IL,1737,17
91,7,IN,2671,18
91,7,KS,956,20
91,7,KY,2986,21
91,7,LA,4405,22
91,7,MA,2047,25
91,7,MD,2884,24
91,7,ME,6393,23
91,7,MI,4179,26
91,7,MN,608,27
91,7,MO,844,29
91,7,MS,1191,28
91,7,MT,698,30
91,7,NC,2389,37
91,7,ND,2059,38
91,7,NE,5540,31
91,7,NH,13604,33
91,7,NJ,4745,34
91,7,NM,478,35
91,7,NV,829,32
91,7,NY,8056,36
91,7,OH,9797,39
91,7,OK,795,40
91,7,OR,2297,41
91,7,PA,490,42
91,7,RI,10137,44
91,7,SC,783,45
91,7,SD,390,46
91,7,TN,3801,47
91,7,TX,3020,48
91,7,UT,1564,49
91,7,VA,272,51
91,7,VT,3508,50
91,8,3,2250,3
91,8,7,2176,7
91,8,43,3964,43
91,8,AK,215,2
91,8,AL,3117,1
91,8,AR,16902,5
91,8,AZ,1880,4
91,8,CA,1790,6
91,8,CO,469,8
91,8,CT,730,9
91,8,DC,4147,11
91,8,DE,10649,10
91,8,FL,555,12
91,8,GA,628,13
91,8,GU,8029,14
91,8,HI,3989,15
91,8,IA,3095,19
91,8,ID,2088,16
91,8,IL,1700,17
91,8,IN,2666,18
91,8,KS,859,20
91,8,KY,2937,21
91,8,LA,4332,22
91,8,MA,1937,25
91,8,MD,2856,24
91,8,ME,6345,23
91,8,MI,4080,26
91,8,MN,596,27
91,8,MO,817,29
91,8,MS,1199,28
91,8,MT,727,30
91,8,NC,2367,37
91,8,ND,1999,38
91,8,NE,5471,31
91,8,NH,13150,33
91,8,NJ,4658,34
91,8,NM,437,35
91,8,NV,876,32
91,8,NY,7867,36
91,8,OH,9495,39
91,8,OK,733,40
91,8,OR,2304,41
91,8,PA,520,42
91,8,RI,10259,44
91,8,SC,827,45
91,8,SD,358,46
91,8,TN,3780,47
91,8,TX,2970,48
91,8,UT,1617,49
91,8,VA,268,51
91,8,VT,3362,50
91,9,3,2260,3
91,9,7,2130,7
91,9,43,3789,43
91,9,AK,174,2
91,9,AL,2977,1
91,9,AR,16545,5
91,9,AZ,1906,4
91,9,CA,1776,6
91,9,CO,496,8
91,9,CT,754,9
91,9,DC,4150,11
91,9,DE,10451,10
91,9,FL,561,12
91,9,GA,637,13
91,9,GU,7678,14
91,9,HI,3999,15
91,9,IA,2973,19
91,9,ID,2160,16
91,9,IL,1713,17
91,9,IN,2724,18
91,9,KS,828,20
91,9,KY,2870,21
91,9,LA,3975,22
91,9,MA,1924,25
91,9,MD,2774,24
91,9,ME,6040,23
91,9,MI,4024,26
91,9,MN,592,27
91,9,MO,851,29
91,9,MS,1150,28
91,9,MT,681,30
91,9,NC,2308,37
91,9,ND,1819,38
91,9,NE,5311,31
91,9,NH,12840,33
91,9,NJ,4680,34
91,9,NM,503,35
91,9,NV,841,32
91,9,NY,7624,36
91,9,OH,9519,39
91,9,OK,676,40
91,9,OR,2270,41
91,9,PA,475,42
91,9,RI,10019,44
91,9,SC,760,45
91,9,SD,349,46
91,9,TN,3659,47
91,9,TX,2853,48
91,9,UT,1498,49
91,9,VA,238,51
91,9,VT,3297,50
91,10,3,2468,3
91,10,7,2325,7
91,10,43,4192,43
91,10,AK,172,2
91,10,AL,3351,1
91,10,AR,17357,5
91,10,AZ,2080,4
91,10,CA,1978,6
91,10,CO,522,8
91,10,CT,736,9
91,10,DC,4442,11
91,10,DE,11102,10
91,10,FL,570,12
91,10,GA,616,13
91,10,GU,8609,14
91,10,HI,4285,15
91,10,IA,3136,19
91,10,ID,2331,16
91,10,IL,1856,17
91,10,IN,2898,18
91,10,KS,892,20
91,10,KY,3239,21
91,10,LA,4458,22
91,10,MA,2091,25
